
---------- Begin Simulation Statistics ----------
final_tick                                 3165062000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 113602                       # Simulator instruction rate (inst/s)
host_mem_usage                                 726128                       # Number of bytes of host memory used
host_op_rate                                   220105                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                    42.30                       # Real time elapsed on the host
host_tick_rate                               74829663                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     4804991                       # Number of instructions simulated
sim_ops                                       9309773                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.003165                       # Number of seconds simulated
sim_ticks                                  3165062000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                   6519935                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  4727351                       # number of cc regfile writes
system.cpu.committedInsts                     4804991                       # Number of Instructions Simulated
system.cpu.committedOps                       9309773                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.317406                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.317406                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                    179591                       # number of floating regfile reads
system.cpu.fp_regfile_writes                   113521                       # number of floating regfile writes
system.cpu.idleCycles                          250616                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                88351                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  1234309                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.844532                       # Inst execution rate
system.cpu.iew.exec_refs                      1701908                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     454425                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  886272                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               1431249                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                247                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              6732                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               598043                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            13411656                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               1247483                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            174369                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              11676117                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   5648                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                193384                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  85106                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                214104                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            253                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        50010                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          38341                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  19108545                       # num instructions consuming a value
system.cpu.iew.wb_count                      11590762                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.477008                       # average fanout of values written-back
system.cpu.iew.wb_producers                   9114922                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.831048                       # insts written-back per cycle
system.cpu.iew.wb_sent                       11629320                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 20598777                       # number of integer regfile reads
system.cpu.int_regfile_writes                12435195                       # number of integer regfile writes
system.cpu.ipc                               0.759067                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.759067                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     85.33% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     85.33% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     85.33% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     85.33% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     85.33% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     85.33% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead              1217082     10.27%     95.60% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite              435717      3.68%     99.27% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead           54984      0.46%     99.74% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite          30976      0.26%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               11850486                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                  163958                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads              319041                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses       143416                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes             248182                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                       68958                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.005819                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                   54501     79.04%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     79.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    176      0.26%     79.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     79.29% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     60      0.09%     79.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                   160      0.23%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     79.61% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                   2248      3.26%     82.87% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                  1463      2.12%     84.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead              6906     10.01%     95.01% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite             3444      4.99%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               11441843                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads           29535268                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     11447346                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          17265573                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   13409346                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  11850486                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                2310                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined         4101877                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued              4870                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           2079                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined      6419469                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples       6079509                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.949251                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.067414                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0             2273253     37.39%     37.39% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1              831847     13.68%     51.07% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2              882180     14.51%     65.59% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3              675847     11.12%     76.70% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4              554060      9.11%     85.82% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5              391313      6.44%     92.25% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6              280570      4.62%     96.87% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7              152999      2.52%     99.38% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8               37440      0.62%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total         6079509                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.872078                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads            244079                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           172806                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads              1431249                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores              598043                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                 3826712                       # number of misc regfile reads
system.cpu.misc_regfile_writes                     64                       # number of misc regfile writes
system.cpu.numCycles                          6330125                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                            4708                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                    83                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests         6272                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests         14660                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests           25                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests        51387                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops         2224                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests       103287                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops           2224                       # Total number of snoops made to the snoop filter.
system.membus.trans_dist::ReadResp               4942                       # Transaction distribution
system.membus.trans_dist::WritebackDirty         2599                       # Transaction distribution
system.membus.trans_dist::CleanEvict             3673                       # Transaction distribution
system.membus.trans_dist::ReadExReq              3446                       # Transaction distribution
system.membus.trans_dist::ReadExResp             3446                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq          4942                       # Transaction distribution
system.membus.pkt_count_system.l2.mem_side_port::system.mem_ctrls.port        23048                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count_system.l2.mem_side_port::total        23048                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                  23048                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::system.mem_ctrls.port       703168                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::total       703168                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                  703168                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.snoops                                0                       # Total snoops (count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples              8388                       # Request fanout histogram
system.membus.snoop_fanout::mean                    0                       # Request fanout histogram
system.membus.snoop_fanout::stdev                   0                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                    8388    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total                8388                       # Request fanout histogram
system.membus.reqLayer2.occupancy            27101500                       # Layer occupancy (ticks)
system.membus.reqLayer2.utilization               0.9                       # Layer utilization (%)
system.membus.respLayer1.occupancy           44603000                       # Layer occupancy (ticks)
system.membus.respLayer1.utilization              1.4                       # Layer utilization (%)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED   3165062000                       # Cumulative time (in ticks) in various power states
system.tol2bus.trans_dist::ReadResp             36138                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty        38918                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean         7529                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict           13245                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeReq               1                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeResp              1                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq            15761                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp           15761                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq          7787                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq        28352                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        23097                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       132085                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count::total                155182                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       979840                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      5147648                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total                6127488                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                            8311                       # Total snoops (count)
system.tol2bus.snoopTraffic                    166656                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples            60207                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.037371                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.189671                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                  57957     96.26%     96.26% # Request fanout histogram
system.tol2bus.snoop_fanout::1                   2250      3.74%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              1                       # Request fanout histogram
system.tol2bus.snoop_fanout::total              60207                       # Request fanout histogram
system.tol2bus.reqLayer0.occupancy           95491500                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              3.0                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy          66170499                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             2.1                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy          11679998                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             0.4                       # Layer utilization (%)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED   3165062000                       # Cumulative time (in ticks) in various power states
system.voltage_domain.voltage                       1                       # Voltage in Volts
system.clk_domain.clock                          1000                       # Clock period in ticks
system.l2.demand_hits::.cpu.inst                 5165                       # number of demand (read+write) hits
system.l2.demand_hits::.cpu.data                38340                       # number of demand (read+write) hits
