
---------- Begin Simulation Statistics ----------
final_tick                                18510148000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  93355                       # Simulator instruction rate (inst/s)
host_mem_usage                                 725100                       # Number of bytes of host memory used
host_op_rate                                   164579                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   286.34                       # Real time elapsed on the host
host_tick_rate                               64644927                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    26730883                       # Number of instructions simulated
sim_ops                                      47124887                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.018510                       # Number of seconds simulated
sim_ticks                                 18510148000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  72691933                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 45297584                       # number of cc regfile writes
system.cpu.committedInsts                    26730883                       # Number of Instructions Simulated
system.cpu.committedOps                      47124887                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.384926                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.384926                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                    161221                       # number of floating regfile reads
system.cpu.fp_regfile_writes                   102924                       # number of floating regfile writes
system.cpu.idleCycles                          239212                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1873071                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  9974252                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.342231                       # Inst execution rate
system.cpu.iew.exec_refs                      7335300                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     491750                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 8880165                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               9013714                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                170                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             14507                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               673100                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           119770680                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               6843550                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           2235636                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              86710075                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 118173                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                214651                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1443419                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                367169                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            268                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       970924                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         902147                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 121102665                       # num instructions consuming a value
system.cpu.iew.wb_count                      85579000                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.569475                       # average fanout of values written-back
system.cpu.iew.wb_producers                  68964941                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.311678                       # insts written-back per cycle
system.cpu.iew.wb_sent                       86013020                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                105833706                       # number of integer regfile reads
system.cpu.int_regfile_writes                77266246                       # number of integer regfile writes
system.cpu.ipc                               0.722060                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.722060                       # IPC: Total IPC of All Threads
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     99.67% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     99.67% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     99.67% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     99.67% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     99.67% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     99.67% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     99.67% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     99.67% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    175      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     86      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                   116      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     99.68% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                   3034      0.07%     99.75% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                  1539      0.03%     99.78% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead              6466      0.14%     99.93% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite             3190      0.07%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               92994338                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          223288751                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     85453019                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         192177383                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  119768513                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  88945711                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                2167                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        72645787                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued           4445324                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           1968                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined    116912219                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      36781085                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         2.418246                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.637288                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            16059192     43.66%     43.66% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1             2350168      6.39%     50.05% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             3659085      9.95%     60.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             2148579      5.84%     65.84% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             1817190      4.94%     70.78% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             2130298      5.79%     76.57% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6             5558365     15.11%     91.69% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7             2904468      7.90%     99.58% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8              153740      0.42%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        36781085                       # Number of insts issued each cycle
system.cpu.iq.rate                           2.402620                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads            339575                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           238317                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads              9013714                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores              673100                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                31247449                       # number of misc regfile reads
system.cpu.numCycles                         37020297                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                            3948                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                    67                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests         7689                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests         17467                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            3                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests       191241                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops         1396                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests       382994                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops           1396                       # Total number of snoops made to the snoop filter.
system.membus.trans_dist::ReadResp               5522                       # Transaction distribution
system.membus.trans_dist::WritebackDirty         3501                       # Transaction distribution
system.membus.trans_dist::CleanEvict             4188                       # Transaction distribution
system.membus.trans_dist::ReadExReq              4256                       # Transaction distribution
system.membus.trans_dist::ReadExResp             4256                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq          5522                       # Transaction distribution
system.membus.pkt_count_system.l2.mem_side_port::system.mem_ctrls.port        27245                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count_system.l2.mem_side_port::total        27245                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                  27245                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::system.mem_ctrls.port       849856                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::total       849856                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                  849856                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.snoops                                0                       # Total snoops (count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples              9778                       # Request fanout histogram
system.membus.snoop_fanout::mean                    0                       # Request fanout histogram
system.membus.snoop_fanout::stdev                   0                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                    9778    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total                9778                       # Request fanout histogram
system.membus.reqLayer2.occupancy            33743000                       # Layer occupancy (ticks)
system.membus.reqLayer2.utilization               0.2                       # Layer utilization (%)
system.membus.respLayer1.occupancy           51836750                       # Layer occupancy (ticks)
system.membus.respLayer1.utilization              0.3                       # Layer utilization (%)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  18510148000                       # Cumulative time (in ticks) in various power states
system.tol2bus.trans_dist::ReadResp            175197                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty       123715                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean         7186                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict           69359                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq            16556                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp           16556                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq          7442                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq       167755                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        22070                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       552677                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count::total                574747                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       936192                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     19489600                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total               20425792                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                            9019                       # Total snoops (count)
system.tol2bus.snoopTraffic                    224064                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples           200772                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.006968                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.083184                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                 199373     99.30%     99.30% # Request fanout histogram
system.tol2bus.snoop_fanout::1                   1399      0.70%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              1                       # Request fanout histogram
system.tol2bus.snoop_fanout::total             200772                       # Request fanout histogram
system.tol2bus.reqLayer0.occupancy          318897000                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              1.7                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy         276467498                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             1.5                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy          11166493                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             0.1                       # Layer utilization (%)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  18510148000                       # Cumulative time (in ticks) in various power states
system.voltage_domain.voltage                       1                       # Voltage in Volts
system.clk_domain.clock                          1000                       # Clock period in ticks
system.l2.demand_hits::.cpu.inst                 4870                       # number of demand (read+write) hits
system.l2.demand_hits::.cpu.data               177105                       # number of demand (read+write) hits
system.l2.demand_hits::total                   181975                       # number of demand (read+write) hits
system.l2.overall_hits::.cpu.inst                4870                       # number of overall hits
