
---------- Begin Simulation Statistics ----------
final_tick                                19687432500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  74869                       # Simulator instruction rate (inst/s)
host_mem_usage                                 726120                       # Number of bytes of host memory used
host_op_rate                                   131989                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   357.03                       # Real time elapsed on the host
host_tick_rate                               55141789                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    26730708                       # Number of instructions simulated
sim_ops                                      47124564                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.019687                       # Number of seconds simulated
sim_ticks                                 19687432500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  69492299                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 48242292                       # number of cc regfile writes
system.cpu.committedInsts                    26730708                       # Number of Instructions Simulated
system.cpu.committedOps                      47124564                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.473020                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.473020                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                    159301                       # number of floating regfile reads
system.cpu.fp_regfile_writes                   101563                       # number of floating regfile writes
system.cpu.idleCycles                          241082                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              2374617                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  9779804                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.381270                       # Inst execution rate
system.cpu.iew.exec_refs                      8940624                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     476405                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 9490489                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              11360238                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 68                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              6942                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               680123                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           128242943                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               8464219                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           2969852                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              93762193                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  39564                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                208298                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1490438                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                257146                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            257                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       812225                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        1562392                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 127259952                       # num instructions consuming a value
system.cpu.iew.wb_count                      92450236                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.603904                       # average fanout of values written-back
system.cpu.iew.wb_producers                  76852737                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.347950                       # insts written-back per cycle
system.cpu.iew.wb_sent                       92959536                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                110636855                       # number of integer regfile reads
system.cpu.int_regfile_writes                84527495                       # number of integer regfile writes
system.cpu.ipc                               0.678877                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.678877                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     89.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     89.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     89.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     89.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     89.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     89.85% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead              9280431      9.59%     99.44% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite              464709      0.48%     99.92% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead           49500      0.05%     99.97% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite          25253      0.03%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               96732045                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                  146792                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads              284515                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses       125159                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes             231815                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                     3926077                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.040587                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                 3911468     99.63%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    182      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     92      0.00%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                   120      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     99.64% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                   2443      0.06%     99.70% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                  1877      0.05%     99.75% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead              6775      0.17%     99.92% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite             3120      0.08%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              100262566                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads          240240441                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     92325077                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         209129720                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  128240863                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  96732045                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                2080                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        81118373                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued           4001005                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           1881                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined    129288451                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      39133784                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         2.471830                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.665812                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            16836955     43.02%     43.02% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1             2514009      6.42%     49.45% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             3977529     10.16%     59.61% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             2172030      5.55%     65.16% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             1549107      3.96%     69.12% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             2621162      6.70%     75.82% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6             6091055     15.56%     91.38% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7             3077176      7.86%     99.25% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8              294761      0.75%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        39133784                       # Number of insts issued each cycle
system.cpu.iq.rate                           2.456695                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads            350537                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           272972                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads             11360238                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores              680123                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                33947350                       # number of misc regfile reads
system.cpu.numCycles                         39374866                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                            3981                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                    67                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests         7642                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests         17378                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            3                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests       188577                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops         1372                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests       377666                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops           1372                       # Total number of snoops made to the snoop filter.
system.membus.trans_dist::ReadResp               5508                       # Transaction distribution
system.membus.trans_dist::WritebackDirty         3459                       # Transaction distribution
system.membus.trans_dist::CleanEvict             4183                       # Transaction distribution
system.membus.trans_dist::ReadExReq              4228                       # Transaction distribution
system.membus.trans_dist::ReadExResp             4228                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq          5508                       # Transaction distribution
system.membus.pkt_count_system.l2.mem_side_port::system.mem_ctrls.port        27114                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count_system.l2.mem_side_port::total        27114                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                  27114                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::system.mem_ctrls.port       844480                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::total       844480                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                  844480                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.snoops                                0                       # Total snoops (count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples              9736                       # Request fanout histogram
system.membus.snoop_fanout::mean                    0                       # Request fanout histogram
system.membus.snoop_fanout::stdev                   0                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                    9736    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total                9736                       # Request fanout histogram
system.membus.reqLayer2.occupancy            33402500                       # Layer occupancy (ticks)
system.membus.reqLayer2.utilization               0.2                       # Layer utilization (%)
system.membus.respLayer1.occupancy           51612500                       # Layer occupancy (ticks)
system.membus.respLayer1.utilization              0.3                       # Layer utilization (%)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  19687432500                       # Cumulative time (in ticks) in various power states
system.tol2bus.trans_dist::ReadResp            172547                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty       122124                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean         7027                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict           68351                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq            16542                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp           16542                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq          7283                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq       165264                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        21593                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       545162                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count::total                566755                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       915840                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     19230144                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total               20145984                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                            8925                       # Total snoops (count)
system.tol2bus.snoopTraffic                    221376                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples           198014                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.006944                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.083041                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                 196639     99.31%     99.31% # Request fanout histogram
system.tol2bus.snoop_fanout::1                   1375      0.69%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              1                       # Request fanout histogram
system.tol2bus.snoop_fanout::total             198014                       # Request fanout histogram
system.tol2bus.reqLayer0.occupancy          314525000                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              1.6                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy         272710497                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             1.4                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy          10931486                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             0.1                       # Layer utilization (%)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  19687432500                       # Cumulative time (in ticks) in various power states
system.voltage_domain.voltage                       1                       # Voltage in Volts
system.clk_domain.clock                          1000                       # Clock period in ticks
system.l2.demand_hits::.cpu.inst                 4728                       # number of demand (read+write) hits
system.l2.demand_hits::.cpu.data               174625                       # number of demand (read+write) hits
system.l2.demand_hits::total                   179353                       # number of demand (read+write) hits
system.l2.overall_hits::.cpu.inst                4728                       # number of overall hits
