
---------- Begin Simulation Statistics ----------
final_tick                                 5448962000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 118159                       # Simulator instruction rate (inst/s)
host_mem_usage                                 727148                       # Number of bytes of host memory used
host_op_rate                                   201943                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                    80.80                       # Real time elapsed on the host
host_tick_rate                               67440921                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     9546734                       # Number of instructions simulated
sim_ops                                      16316196                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.005449                       # Number of seconds simulated
sim_ticks                                  5448962000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  12611776                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  9790674                       # number of cc regfile writes
system.cpu.committedInsts                     9546734                       # Number of Instructions Simulated
system.cpu.committedOps                      16316196                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.141534                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.141534                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   1398924                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  1062231                       # number of floating regfile writes
system.cpu.idleCycles                          438043                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               178563                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  2291470                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.963441                       # Inst execution rate
system.cpu.iew.exec_refs                      2950418                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     596835                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 1530345                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               2770917                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 71                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              5967                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               826205                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            25248947                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               2353583                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            292649                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              21397431                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  17971                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                234268                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 172361                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                260211                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            310                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        49493                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         129070                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  29956549                       # num instructions consuming a value
system.cpu.iew.wb_count                      21211602                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.575629                       # average fanout of values written-back
system.cpu.iew.wb_producers                  17243868                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.946389                       # insts written-back per cycle
system.cpu.iew.wb_sent                       21296430                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 30454397                       # number of integer regfile reads
system.cpu.int_regfile_writes                18612997                       # number of integer regfile writes
system.cpu.ipc                               0.876014                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.876014                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               21690080                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                 1292381                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads             2555942                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses      1225585                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes            1738856                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                      146887                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.006772                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                  103530     70.48%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     70.48% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    329      0.22%     70.71% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     70.71% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     91      0.06%     70.77% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                   132      0.09%     70.86% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     70.86% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     70.86% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    1      0.00%     70.86% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     70.86% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     70.86% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     70.86% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd               865      0.59%     71.45% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     71.45% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     71.45% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt               643      0.44%     71.89% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                14      0.01%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     71.90% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                   5161      3.51%     75.41% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                  8098      5.51%     80.92% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead             21832     14.86%     95.79% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite             6191      4.21%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               20356107                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads           51456793                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     19986017                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          32443108                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   25246761                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  21690080                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                2186                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined         8932745                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued             25806                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           1950                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     15754817                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      10459882                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         2.073645                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.128610                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0             3893181     37.22%     37.22% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1             1107930     10.59%     47.81% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             1466224     14.02%     61.83% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             1290339     12.34%     74.17% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             1091048     10.43%     84.60% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5              704473      6.73%     91.33% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6              554552      5.30%     96.63% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7              252264      2.41%     99.05% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8               99871      0.95%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        10459882                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.990294                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads            318865                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           269738                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads              2770917                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores              826205                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                 7746491                       # number of misc regfile reads
system.cpu.numCycles                         10897925                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                            9555                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                   227                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests        12948                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests         27997                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests           66                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests       112515                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops         2731                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests       225542                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops           2731                       # Total number of snoops made to the snoop filter.
system.membus.trans_dist::ReadResp              10671                       # Transaction distribution
system.membus.trans_dist::WritebackDirty         4040                       # Transaction distribution
system.membus.trans_dist::CleanEvict             8908                       # Transaction distribution
system.membus.trans_dist::ReadExReq              4378                       # Transaction distribution
system.membus.trans_dist::ReadExResp             4378                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq         10671                       # Transaction distribution
system.membus.pkt_count_system.l2.mem_side_port::system.mem_ctrls.port        43046                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count_system.l2.mem_side_port::total        43046                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                  43046                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::system.mem_ctrls.port      1221696                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::total      1221696                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                 1221696                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.snoops                                0                       # Total snoops (count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples             15049                       # Request fanout histogram
system.membus.snoop_fanout::mean                    0                       # Request fanout histogram
system.membus.snoop_fanout::stdev                   0                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                   15049    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total               15049                       # Request fanout histogram
system.membus.reqLayer2.occupancy            47927000                       # Layer occupancy (ticks)
system.membus.reqLayer2.utilization               0.9                       # Layer utilization (%)
system.membus.respLayer1.occupancy           80042250                       # Layer occupancy (ticks)
system.membus.respLayer1.utilization              1.5                       # Layer utilization (%)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED   5448962000                       # Cumulative time (in ticks) in various power states
system.tol2bus.trans_dist::ReadResp             93879                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty        72338                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean        15255                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict           40464                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeReq               2                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeResp              2                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq            19147                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp           19147                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq         15513                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq        78367                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        46275                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       292290                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count::total                338565                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port      1968768                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     10611904                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total               12580672                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                           15549                       # Total snoops (count)
system.tol2bus.snoopTraffic                    258944                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples           128573                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.021762                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.145906                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                 125775     97.82%     97.82% # Request fanout histogram
system.tol2bus.snoop_fanout::1                   2798      2.18%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              1                       # Request fanout histogram
system.tol2bus.snoop_fanout::total             128573                       # Request fanout histogram
system.tol2bus.reqLayer0.occupancy          196323000                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              3.6                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy         146274994                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             2.7                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy          23275984                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             0.4                       # Layer utilization (%)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED   5448962000                       # Cumulative time (in ticks) in various power states
system.voltage_domain.voltage                       1                       # Voltage in Volts
system.clk_domain.clock                          1000                       # Clock period in ticks
system.l2.demand_hits::.cpu.inst                11255                       # number of demand (read+write) hits
system.l2.demand_hits::.cpu.data                86716                       # number of demand (read+write) hits
