
---------- Begin Simulation Statistics ----------
final_tick                                 2640762500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  97858                       # Simulator instruction rate (inst/s)
host_mem_usage                                 726116                       # Number of bytes of host memory used
host_op_rate                                   180002                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                    39.10                       # Real time elapsed on the host
host_tick_rate                               67531720                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     3826630                       # Number of instructions simulated
sim_ops                                       7038795                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.002641                       # Number of seconds simulated
sim_ticks                                  2640762500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                   4992229                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  3480492                       # number of cc regfile writes
system.cpu.committedInsts                     3826630                       # Number of Instructions Simulated
system.cpu.committedOps                       7038795                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.380203                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.380203                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                    215433                       # number of floating regfile reads
system.cpu.fp_regfile_writes                   139987                       # number of floating regfile writes
system.cpu.idleCycles                          242658                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                89198                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                   944529                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.689745                       # Inst execution rate
system.cpu.iew.exec_refs                      1503880                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     466104                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  570372                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               1168562                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 89                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              6028                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               595389                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            10961842                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               1037776                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            137666                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts               8924433                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   5344                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                200564                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  87655                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                210348                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            247                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        31441                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          57757                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  13096714                       # num instructions consuming a value
system.cpu.iew.wb_count                       8824023                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.508796                       # average fanout of values written-back
system.cpu.iew.wb_producers                   6663559                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.670734                       # insts written-back per cycle
system.cpu.iew.wb_sent                        8884078                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 14990507                       # number of integer regfile reads
system.cpu.int_regfile_writes                 8623347                       # number of integer regfile writes
system.cpu.ipc                               0.724531                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.724531                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     83.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     83.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     83.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     83.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     83.06% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     83.06% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead               982012     10.84%     93.90% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite              426307      4.70%     98.60% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead           75389      0.83%     99.43% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite          51482      0.57%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total                9062099                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                  224181                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads              429779                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses       191488                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes             344444                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                      128973                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.014232                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                   99577     77.21%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     77.21% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    511      0.40%     77.60% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     77.60% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     60      0.05%     77.65% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                    96      0.07%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     77.72% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                   3600      2.79%     80.52% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                  6193      4.80%     85.32% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead             13600     10.54%     95.86% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite             5336      4.14%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses                8792296                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads           22879536                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses      8632535                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          14540670                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   10959636                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                   9062099                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                2206                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined         3923041                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued             17276                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           1991                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined      8872814                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples       5038868                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.798439                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.142511                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0             2250488     44.66%     44.66% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1              546459     10.84%     55.51% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2              681387     13.52%     69.03% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3              496914      9.86%     78.89% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4              356286      7.07%     85.96% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5              255955      5.08%     91.04% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6              251640      4.99%     96.04% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7              150547      2.99%     99.02% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8               49192      0.98%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total         5038868                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.715811                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads            218330                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           149972                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads              1168562                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores              595389                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                 3270991                       # number of misc regfile reads
system.cpu.numCycles                          5281526                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                           13353                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                   419                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests         6506                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests         15107                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            5                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests        61056                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops         1009                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests       122625                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops           1009                       # Total number of snoops made to the snoop filter.
system.membus.trans_dist::ReadResp               4724                       # Transaction distribution
system.membus.trans_dist::WritebackDirty         3264                       # Transaction distribution
system.membus.trans_dist::CleanEvict             3242                       # Transaction distribution
system.membus.trans_dist::ReadExReq              3877                       # Transaction distribution
system.membus.trans_dist::ReadExResp             3877                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq          4724                       # Transaction distribution
system.membus.pkt_count_system.l2.mem_side_port::system.mem_ctrls.port        23708                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count_system.l2.mem_side_port::total        23708                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                  23708                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::system.mem_ctrls.port       759360                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::total       759360                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                  759360                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.snoops                                0                       # Total snoops (count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples              8601                       # Request fanout histogram
system.membus.snoop_fanout::mean                    0                       # Request fanout histogram
system.membus.snoop_fanout::stdev                   0                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                    8601    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total                8601                       # Request fanout histogram
system.membus.reqLayer2.occupancy            30053500                       # Layer occupancy (ticks)
system.membus.reqLayer2.utilization               1.1                       # Layer utilization (%)
system.membus.respLayer1.occupancy           45591000                       # Layer occupancy (ticks)
system.membus.respLayer1.utilization              1.7                       # Layer utilization (%)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED   2640762500                       # Cumulative time (in ticks) in various power states
system.tol2bus.trans_dist::ReadResp             45105                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty        31962                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean        24419                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict           12096                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq            16463                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp           16463                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq         24676                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq        20430                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        73770                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       110423                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count::total                184193                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port      3142016                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      4197824                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total                7339840                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                            7421                       # Total snoops (count)
system.tol2bus.snoopTraffic                    208896                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples            68990                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.014698                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.120341                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                  67976     98.53%     98.53% # Request fanout histogram
system.tol2bus.snoop_fanout::1                   1014      1.47%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              1                       # Request fanout histogram
system.tol2bus.snoop_fanout::total              68990                       # Request fanout histogram
system.tol2bus.reqLayer0.occupancy          114429500                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              4.3                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy          55341496                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             2.1                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy          37016991                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             1.4                       # Layer utilization (%)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED   2640762500                       # Cumulative time (in ticks) in various power states
system.voltage_domain.voltage                       1                       # Voltage in Volts
system.clk_domain.clock                          1000                       # Clock period in ticks
system.l2.demand_hits::.cpu.inst                22359                       # number of demand (read+write) hits
system.l2.demand_hits::.cpu.data                30607                       # number of demand (read+write) hits
system.l2.demand_hits::total                    52966                       # number of demand (read+write) hits
system.l2.overall_hits::.cpu.inst               22359                       # number of overall hits
system.l2.overall_hits::.cpu.data               30607                       # number of overall hits
