
---------- Begin Simulation Statistics ----------
final_tick                                 5301378000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 115321                       # Simulator instruction rate (inst/s)
host_mem_usage                                 725104                       # Number of bytes of host memory used
host_op_rate                                   197093                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                    82.78                       # Real time elapsed on the host
host_tick_rate                               64038045                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     9546838                       # Number of instructions simulated
sim_ops                                      16316343                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.005301                       # Number of seconds simulated
sim_ticks                                  5301378000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  12755012                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  9935603                       # number of cc regfile writes
system.cpu.committedInsts                     9546838                       # Number of Instructions Simulated
system.cpu.committedOps                      16316343                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.110604                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.110604                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   1463537                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  1121816                       # number of floating regfile writes
system.cpu.idleCycles                          412796                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               177692                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  2334814                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.051180                       # Inst execution rate
system.cpu.iew.exec_refs                      3027255                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     610272                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 1515052                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               2836061                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                173                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              8978                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               838535                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            24683645                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               2416983                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            329131                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              21748166                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  16506                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                228008                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 170539                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                252641                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            369                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        72580                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         105112                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  30016247                       # num instructions consuming a value
system.cpu.iew.wb_count                      21549468                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.583072                       # average fanout of values written-back
system.cpu.iew.wb_producers                  17501626                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.032440                       # insts written-back per cycle
system.cpu.iew.wb_sent                       21631289                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 30764168                       # number of integer regfile reads
system.cpu.int_regfile_writes                18761180                       # number of integer regfile writes
system.cpu.ipc                               0.900411                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.900411                       # IPC: Total IPC of All Threads
system.cpu.iq.fp_inst_queue_wakeup_accesses      1283836                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes            1908598                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                      154262                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.006987                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                  113430     73.53%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     73.53% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    303      0.20%     73.73% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     73.73% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     87      0.06%     73.78% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                   128      0.08%     73.87% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     73.87% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     73.87% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    1      0.00%     73.87% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     73.87% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     73.87% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     73.87% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd               889      0.58%     74.44% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     74.44% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     74.44% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt               550      0.36%     74.80% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                18      0.01%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                1      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     74.81% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                   5065      3.28%     78.10% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                  7014      4.55%     82.64% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead             20401     13.22%     95.87% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite             6375      4.13%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               20681031                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads           51848997                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     20265632                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          31142672                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   24680905                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  22077297                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                2740                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined         8367296                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued             29766                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           2504                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     10888952                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      10189961                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         2.166573                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.202536                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0             3831132     37.60%     37.60% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1              955114      9.37%     46.97% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             1243873     12.21%     59.18% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             1273731     12.50%     71.68% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             1124834     11.04%     82.72% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5              763644      7.49%     90.21% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6              607374      5.96%     96.17% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7              270628      2.66%     98.83% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8              119631      1.17%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        10189961                       # Number of insts issued each cycle
system.cpu.iq.rate                           2.082222                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads            319853                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           254734                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads              2836061                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores              838535                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                 7895461                       # number of misc regfile reads
system.cpu.numCycles                         10602757                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                            8680                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                   227                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests        13366                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests         28852                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests           57                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests       104561                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops         5423                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests       209634                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops           5423                       # Total number of snoops made to the snoop filter.
system.membus.trans_dist::ReadResp              11087                       # Transaction distribution
system.membus.trans_dist::WritebackDirty         4065                       # Transaction distribution
system.membus.trans_dist::CleanEvict             9301                       # Transaction distribution
system.membus.trans_dist::ReadExReq              4399                       # Transaction distribution
system.membus.trans_dist::ReadExResp             4399                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq         11087                       # Transaction distribution
system.membus.pkt_count_system.l2.mem_side_port::system.mem_ctrls.port        44338                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count_system.l2.mem_side_port::total        44338                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                  44338                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::system.mem_ctrls.port      1251264                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::total      1251264                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                 1251264                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.snoops                                0                       # Total snoops (count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples             15486                       # Request fanout histogram
system.membus.snoop_fanout::mean                    0                       # Request fanout histogram
system.membus.snoop_fanout::stdev                   0                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                   15486    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total               15486                       # Request fanout histogram
system.membus.reqLayer2.occupancy            49247500                       # Layer occupancy (ticks)
system.membus.reqLayer2.utilization               0.9                       # Layer utilization (%)
system.membus.respLayer1.occupancy           82402750                       # Layer occupancy (ticks)
system.membus.respLayer1.utilization              1.6                       # Layer utilization (%)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED   5301378000                       # Cumulative time (in ticks) in various power states
system.tol2bus.trans_dist::ReadResp             87358                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty        71195                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean        13659                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict           37821                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeReq               3                       # Transaction distribution
system.tol2bus.trans_dist::UpgradeResp              3                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq            17714                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp           17714                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq         13918                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq        73441                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        41488                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       273215                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count::total                314703                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port      1764480                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     10130240                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total               11894720                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                           18123                       # Total snoops (count)
system.tol2bus.snoopTraffic                    260544                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples           123193                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.044499                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.206202                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                 117711     95.55%     95.55% # Request fanout histogram
system.tol2bus.snoop_fanout::1                   5482      4.45%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::3                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::4                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              1                       # Request fanout histogram
system.tol2bus.snoop_fanout::total             123193                       # Request fanout histogram
system.tol2bus.reqLayer0.occupancy          185606000                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              3.5                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy         136740487                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             2.6                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy          20887975                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             0.4                       # Layer utilization (%)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED   5301378000                       # Cumulative time (in ticks) in various power states
system.voltage_domain.voltage                       1                       # Voltage in Volts
system.clk_domain.clock                          1000                       # Clock period in ticks
system.l2.demand_hits::.cpu.inst                 9846                       # number of demand (read+write) hits
system.l2.demand_hits::.cpu.data                79733                       # number of demand (read+write) hits
